old_car_id,old_car_title,old_car_make,old_car_model,old_price,old_coe,new_car_id,new_car_name,new_car_model,new_price,no_owners,manufactured,similarity
3952,toyota corolla axio 1.5a x,toyota,corolla,51700,53000,235,toyota corolla axio hybrid,1.5,110000,5,2016,82
4263,toyota corolla axio 1.5a x ,toyota,corolla,12000,21282,235,toyota corolla axio hybrid,1.5,110000,3,2007,82
5263,toyota corolla axio 1.5a x ,toyota,corolla,13100,21061,235,toyota corolla axio hybrid,1.5,110000,2,2007,82
5712,toyota corolla axio 1.5a x,toyota,corolla,60300,49751,235,toyota corolla axio hybrid,1.5,110000,1,2016,82
6173,toyota corolla axio 1.5a x,toyota,corolla,53100,54301,235,toyota corolla axio hybrid,1.5,110000,1,2015,82
6297,toyota corolla axio 1.5a x ,toyota,corolla,15200,19328,235,toyota corolla axio hybrid,1.5,110000,3,2008,82
6859,toyota corolla axio 1.5a x,toyota,corolla,64700,45201,235,toyota corolla axio hybrid,1.5,110000,1,2016,82
6948,toyota corolla axio 1.5a x ,toyota,corolla,24000,14743,235,toyota corolla axio hybrid,1.5,110000,4,2008,82
8646,toyota corolla axio 1.5a x ,toyota,corolla,17900,13024,235,toyota corolla axio hybrid,1.5,110000,3,2008,82
9090,toyota corolla axio 1.5a x ,toyota,corolla,15200,16170,235,toyota corolla axio hybrid,1.5,110000,5,2008,82
9442,toyota corolla axio 1.5a x ,toyota,corolla,27400,15988,235,toyota corolla axio hybrid,1.5,110000,4,2008,82
9471,toyota corolla axio 1.5a x ,toyota,corolla,16300,13786,235,toyota corolla axio hybrid,1.5,110000,3,2008,82
9590,toyota corolla axio 1.5a x ,toyota,corolla,22900,13943,235,toyota corolla axio hybrid,1.5,110000,3,2009,82
9986,toyota corolla axio 1.5a x ,toyota,corolla,42700,42970,235,toyota corolla axio hybrid,1.5,110000,2,2007,82
10067,toyota corolla axio 1.5a x ,toyota,corolla,27000,15287,235,toyota corolla axio hybrid,1.5,110000,1,2008,82
10366,toyota corolla axio 1.5a x ,toyota,corolla,22600,14664,235,toyota corolla axio hybrid,1.5,110000,6,2008,82
10511,toyota corolla axio 1.5a x ,toyota,corolla,20900,12864,235,toyota corolla axio hybrid,1.5,110000,2,2008,82
10848,toyota corolla axio 1.5a x ,toyota,corolla,16300,18583,235,toyota corolla axio hybrid,1.5,110000,3,2008,82
10942,toyota corolla axio 1.5a x ,toyota,corolla,17400,15142,235,toyota corolla axio hybrid,1.5,110000,3,2008,82
11766,toyota corolla axio 1.5a x,toyota,corolla,54900,53000,235,toyota corolla axio hybrid,1.5,110000,3,2016,82
11820,toyota corolla axio 1.5a x ,toyota,corolla,18500,19107,235,toyota corolla axio hybrid,1.5,110000,3,2008,82
11944,toyota corolla axio 1.5a x ,toyota,corolla,49300,30512,235,toyota corolla axio hybrid,1.5,110000,2,2009,82
12133,toyota corolla axio 1.5a x,toyota,corolla,66900,36001,235,toyota corolla axio hybrid,1.5,110000,2,2016,82
12924,toyota corolla axio 1.5a x,toyota,corolla,61400,51106,235,toyota corolla axio hybrid,1.5,110000,1,2016,82
14046,toyota corolla axio 1.5a x,toyota,corolla,66900,42339,235,toyota corolla axio hybrid,1.5,110000,2,2016,82
14748,toyota corolla axio 1.5a x ,toyota,corolla,48100,25525,235,toyota corolla axio hybrid,1.5,110000,3,2008,82
15004,toyota corolla axio 1.5a x ,toyota,corolla,52600,29328,235,toyota corolla axio hybrid,1.5,110000,4,2008,82
14921,perodua myvi 1.3a ezi ,perodua,myvi,21800,15988,257,perodua myvi,1.3 x ,85999,5,2010,82
15035,bmw 5 series 520i mild hybrid,bmw,520i,239800,49300,290,bmw 5 series sedan mild hybrid,520i luxury ,265000,1,2020,82
1133,audi a5 sportback mild hybrid 2.0a tfsi s-tronic,audi,a5,209000,45012,316,audi a7 sportback mild hybrid,2.0 tfsi s tronic ,338046,1,2020,82
3053,audi a5 sportback mild hybrid 2.0a tfsi s-tronic,audi,a5,189200,41510,316,audi a7 sportback mild hybrid,2.0 tfsi s tronic ,338046,1,2020,82
4346,audi a5 sportback mild hybrid 2.0a tfsi s-tronic,audi,a5,193400,60109,316,audi a7 sportback mild hybrid,2.0 tfsi s tronic ,338046,1,2021,82
15588,audi a5 sportback mild hybrid 2.0a tfsi s-tronic,audi,a5,186800,49489,316,audi a7 sportback mild hybrid,2.0 tfsi s tronic ,338046,2,2020,82
15599,audi a5 sportback mild hybrid 2.0a tfsi s-tronic,audi,a5,189200,49001,316,audi a7 sportback mild hybrid,2.0 tfsi s tronic ,338046,1,2020,82
660,bmw m series m3 coupe competition package ,bmw,m3,181400,40714,318,bmw m series m4 coupe,3.0 competition ,500888,5,2011,82
2969,bmw m series m3 coupe competition package,bmw,m3,119700,65801,318,bmw m series m4 coupe,3.0 competition ,500888,2,2011,82
4442,bmw m series m3 coupe competition package ,bmw,m3,167200,49716,318,bmw m series m4 coupe,3.0 competition ,500888,6,2011,82
9101,bmw m series m3 coupe competition package ,bmw,m3,219100,47316,318,bmw m series m4 coupe,3.0 competition ,500888,2,2011,82
10044,bmw m series m3 coupe competition package,bmw,m3,131800,97889,318,bmw m series m4 coupe,3.0 competition ,500888,3,2012,82
11224,bmw m series m3 coupe competition package ,bmw,m3,163700,40714,318,bmw m series m4 coupe,3.0 competition ,500888,3,2010,82
12455,bmw m series m3 coupe competition package ,bmw,m3,166100,39936,318,bmw m series m4 coupe,3.0 competition ,500888,1,2009,82
13039,bmw m series m3 coupe competition package ,bmw,m3,185800,47316,318,bmw m series m4 coupe,3.0 competition ,500888,5,2011,82
402,bmw 4 series 428i gran coupe sport sunroof,bmw,428i,98800,69001,320,bmw 2 series gran coupe,218i m sport ,203000,2,2014,82
3813,bmw 4 series 428i gran coupe sport sunroof,bmw,428i,104300,74000,320,bmw 2 series gran coupe,218i m sport ,203000,1,2014,82
6202,bmw 2 series 218i gran coupe luxury,bmw,218i,158200,39500,320,bmw 2 series gran coupe,218i m sport ,203000,1,2020,82
7939,bmw 2 series 218i gran coupe luxury,bmw,218i,161700,41503,320,bmw 2 series gran coupe,218i m sport ,203000,2,2020,82
11025,bmw 4 series 428i gran coupe sport sunroof,bmw,428i,101000,72810,320,bmw 2 series gran coupe,218i m sport ,203000,1,2014,82
13139,bmw 2 series 218i gran coupe luxury,bmw,218i,158200,39500,320,bmw 2 series gran coupe,218i m sport ,203000,2,2020,82
13600,bmw 4 series 428i gran coupe sport sunroof,bmw,428i,101100,68689,320,bmw 2 series gran coupe,218i m sport ,203000,2,2014,82
15077,bmw 2 series 218i gran coupe luxury,bmw,218i,160400,37705,320,bmw 2 series gran coupe,218i m sport ,203000,3,2019,82
15139,bmw 4 series 428i gran coupe sport sunroof,bmw,428i,106200,75801,320,bmw 2 series gran coupe,218i m sport ,203000,1,2014,82
6492,honda grace hybrid 1.5a lx,honda,grace,82300,33420,325,honda grace,1.5 lx ,104000,2,2017,82
7645,honda grace hybrid 1.5a lx,honda,grace,85600,33420,325,honda grace,1.5 lx ,104000,1,2018,82
10327,honda grace hybrid 1.5a lx ,honda,grace,73500,19000,325,honda grace,1.5 lx ,104000,1,2017,82
10428,honda grace hybrid 1.5a lx,honda,grace,90000,40001,325,honda grace,1.5 lx ,104000,1,2018,82
12330,honda grace hybrid 1.5a lx,honda,grace,90000,40001,325,honda grace,1.5 lx ,104000,1,2018,82
14644,honda grace hybrid 1.5a lx,honda,grace,94400,34000,325,honda grace,1.5 lx ,104000,1,2018,82
39,bmw 7 series 740li m-sport,bmw,740li,491700,45012,342,bmw 7 series,740li ,412000,1,,82
1629,bmw 7 series 740li m-sport,bmw,740li,308000,33989,342,bmw 7 series,740li ,412000,1,2017,82
1934,bmw 7 series 740li sunroof,bmw,740li,218900,55100,342,bmw 7 series,740li ,412000,3,2016,82
4119,bmw 7 series 740li sunroof,bmw,740li,384800,40001,342,bmw 7 series,740li ,412000,2,2019,82
4327,bmw 7 series 740li sunroof,bmw,740li,203300,46229,342,bmw 7 series,740li ,412000,3,2016,82
4595,bmw 7 series 740li sunroof,bmw,740li,239800,53001,342,bmw 7 series,740li ,412000,2,2017,82
4616,bmw 7 series 740li m-sport,bmw,740li,449900,52309,342,bmw 7 series,740li ,412000,1,2020,82
4642,bmw 7 series 740li sunroof ,bmw,740li,106500,32914,342,bmw 7 series,740li ,412000,2,2010,82
5761,bmw 7 series 740li sunroof,bmw,740li,132900,75002,342,bmw 7 series,740li ,412000,1,2014,82
6776,bmw 7 series 740li sunroof ,bmw,740li,130700,33568,342,bmw 7 series,740li ,412000,2,2010,82
6929,bmw 7 series 740li sunroof,bmw,740li,197800,51010,342,bmw 7 series,740li ,412000,2,2016,82
8243,bmw 7 series 740li sunroof,bmw,740li,104500,97000,342,bmw 7 series,740li ,412000,2,2012,82
8321,bmw 7 series 740li sunroof,bmw,740li,223100,55201,342,bmw 7 series,740li ,412000,1,2016,82
8347,bmw 7 series 740li sunroof,bmw,740li,149400,67304,342,bmw 7 series,740li ,412000,1,2014,82
9291,bmw 7 series 740li sunroof ,bmw,740li,121000,40014,342,bmw 7 series,740li ,412000,3,2010,82
9952,bmw 7 series 740li m-sport,bmw,740li,449700,40101,342,bmw 7 series,740li ,412000,1,2019,82
14023,bmw 7 series 740li sunroof,bmw,740li,251700,49012,342,bmw 7 series,740li ,412000,1,2017,82
14121,bmw 7 series 740li sunroof,bmw,740li,93300,97889,342,bmw 7 series,740li ,412000,2,2012,82
14173,bmw 7 series 740li sunroof,bmw,740li,96600,94890,342,bmw 7 series,740li ,412000,4,2012,82
14721,bmw 7 series 740li sunroof,bmw,740li,193400,51010,342,bmw 7 series,740li ,412000,2,2016,82
15163,bmw 7 series 740li sunroof,bmw,740li,218700,56206,342,bmw 7 series,740li ,412000,2,2016,82
709,bmw 5 series 520i sport,bmw,520i,207700,34900,344,bmw 7 series,740li m sport ,439000,1,2019,82
785,bmw 3 series 320i sport,bmw,320i,58500,75300,344,bmw 7 series,740li m sport ,439000,2,2013,82
2684,bmw 5 series 520i sport,bmw,520i,168100,37330,344,bmw 7 series,740li m sport ,439000,1,2017,82
4410,bmw 5 series 520i sport,bmw,520i,168200,39903,344,bmw 7 series,740li m sport ,439000,1,2017,82
5506,bmw 5 series 520i sport,bmw,520i,169200,38039,344,bmw 7 series,740li m sport ,439000,1,2018,82
10346,bmw 5 series 520i sport,bmw,520i,105400,46970,344,bmw 7 series,740li m sport ,439000,1,2015,82
12326,bmw 5 series 520i sport,bmw,520i,183300,33989,344,bmw 7 series,740li m sport ,439000,1,2018,82
12927,bmw 3 series 320i sport,bmw,320i,97900,49000,344,bmw 7 series,740li m sport ,439000,1,2016,82
13068,bmw 5 series 520i sport,bmw,520i,207700,40889,344,bmw 7 series,740li m sport ,439000,1,2019,82
13852,bmw 7 series 740li,bmw,740li,193400,59889,344,bmw 7 series,740li m sport ,439000,2,2015,82
14379,bmw 5 series 520i sport,bmw,520i,183600,31001,344,bmw 7 series,740li m sport ,439000,1,2018,82
14466,bmw 3 series 320i sport,bmw,320i,67900,78604,344,bmw 7 series,740li m sport ,439000,3,2013,82
14598,bmw 3 series 320i sport,bmw,320i,42900,84590,344,bmw 7 series,740li m sport ,439000,3,2012,82
15565,bmw 5 series 520i sport,bmw,520i,159500,39000,344,bmw 7 series,740li m sport ,439000,2,2017,82
12932,bentley bentayga diesel 4.0a,bentley,bentayga,646800,38389,363,bentley bentayga,4.0 v8 ,839000,2,2017,82
6369,porsche cayenne turbo 4.0a tip,porsche,cayenne,581700,33420,373,porsche cayenne coupe,turbo 4.0 ,626000,1,2018,82
4286,mercedes-benz e-class e63 s amg 4matic+ premium plus,mercedes-benz,amg,537700,40690,375,mercedes`benz c`class coupe,c43 amg 4matic premium plus ,368000,1,2020,82
9684,mercedes-benz e-class e63 s amg 4matic+ premium plus,mercedes-benz,amg,505900,38602,375,mercedes`benz c`class coupe,c43 amg 4matic premium plus ,368000,3,2019,82
12838,mercedes-benz e-class e63 s amg 4matic+ premium plus,mercedes-benz,amg,516900,52502,375,mercedes`benz c`class coupe,c43 amg 4matic premium plus ,368000,1,2018,82
14889,mercedes-benz glc-class glc43 coupe amg 4matic premium plus,mercedes-benz,amg,399300,58001,375,mercedes`benz c`class coupe,c43 amg 4matic premium plus ,368000,1,2020,82
1070,mercedes-benz gle-class gle53 coupe amg 4matic premium plus,mercedes-benz,amg,497000,46790,419,mercedes`benz gle`class coupe diesel,gle400d amg line premium plus 4matic ,409000,1,2021,82
4952,porsche 911 c2s cabriolet 3.0a pdk,porsche,911,506000,49156,429,porsche 911 cabriolet,carrera pdk 3.0 ,569000,4,2016,82
10272,mercedes-benz e-class e220d amg line premium plus night edition,mercedes-benz,amg,284900,49500,433,mercedes`benz e`class coupe diesel,e220d amg line night edition premium plus ,291000,1,2020,82
4952,porsche 911 c2s cabriolet 3.0a pdk,porsche,911,506000,49156,435,porsche 911 cabriolet,carrera pdk 3.0 ,552488,4,2016,82
15502,porsche 911 carrera 4s 3.8a pdk ,porsche,911,306800,47316,438,porsche 911 cabriolet,carrera pdk 4s 3.0 ,657788,3,2009,82
4488,mercedes-benz e-class e53 mild hybrid amg 4matic premium plus,mercedes-benz,amg,348700,37109,442,mercedes`benz e`class coupe mild hybrid 2018,e53 amg 4matic+ premium plus ,419000,1,2019,82
13878,mercedes-benz e-class e53 mild hybrid amg 4matic premium plus,mercedes-benz,amg,386100,40512,442,mercedes`benz e`class coupe mild hybrid 2018,e53 amg 4matic+ premium plus ,419000,2,2018,82
1563,nissan note e-power hybrid 1.2a,nissan,note,66000,46778,42,nissan note e`power hybrid,lite ,117800,2,2017,81
5310,mercedes-benz e-class e200 mild hybrid exclusive sunroof,mercedes-benz,e200,268400,45001,46,mercedes`benz e`class saloon mild hybrid,e200 exclusive ,267000,1,2020,81
785,bmw 3 series 320i sport,bmw,320i,58500,75300,50,bmw 3 series sedan,318i sport ,243888,2,2013,81
12927,bmw 3 series 320i sport,bmw,320i,97900,49000,50,bmw 3 series sedan,318i sport ,243888,1,2016,81
14466,bmw 3 series 320i sport,bmw,320i,67900,78604,50,bmw 3 series sedan,318i sport ,243888,3,2013,81
14598,bmw 3 series 320i sport,bmw,320i,42900,84590,50,bmw 3 series sedan,318i sport ,243888,3,2012,81
643,bmw 3 series 316i sport,bmw,316i,50400,77304,51,bmw 3 series sedan,318i m sport ,251888,1,2013,81
1194,bmw 3 series 316i sport,bmw,316i,40200,78301,51,bmw 3 series sedan,318i m sport ,251888,2,2012,81
1461,bmw 3 series 316i sport,bmw,316i,49000,72609,51,bmw 3 series sedan,318i m sport ,251888,2,2013,81
3129,bmw 3 series 316i sport,bmw,316i,47900,83751,51,bmw 3 series sedan,318i m sport ,251888,2,2013,81
3194,bmw 3 series 316i sport,bmw,316i,62500,70002,51,bmw 3 series sedan,318i m sport ,251888,2,2014,81
3755,bmw 3 series 316i sport,bmw,316i,46800,64839,51,bmw 3 series sedan,318i m sport ,251888,2,2013,81
4234,bmw 3 series 316i sport,bmw,316i,57000,76901,51,bmw 3 series sedan,318i m sport ,251888,3,2013,81
4911,bmw 3 series 316i sport,bmw,316i,53700,74002,51,bmw 3 series sedan,318i m sport ,251888,2,2013,81
5285,bmw 3 series 316i sport,bmw,316i,50400,79223,51,bmw 3 series sedan,318i m sport ,251888,1,2013,81
5704,bmw 3 series 316i sport,bmw,316i,42700,69903,51,bmw 3 series sedan,318i m sport ,251888,3,2013,81
6851,bmw 3 series 316i sport,bmw,316i,46000,62497,51,bmw 3 series sedan,318i m sport ,251888,3,2013,81
7627,bmw 3 series 316i sport,bmw,316i,58100,77501,51,bmw 3 series sedan,318i m sport ,251888,1,2013,81
7945,bmw 3 series 316i sport,bmw,316i,57000,77501,51,bmw 3 series sedan,318i m sport ,251888,1,2013,81
8317,bmw 3 series 316i sport,bmw,316i,55900,72990,51,bmw 3 series sedan,318i m sport ,251888,2,2014,81
8546,bmw 3 series 316i sport,bmw,316i,38300,64209,51,bmw 3 series sedan,318i m sport ,251888,2,2013,81
11566,bmw 3 series 316i sport,bmw,316i,61400,70002,51,bmw 3 series sedan,318i m sport ,251888,3,2014,81
11584,bmw 3 series 316i sport,bmw,316i,56000,70002,51,bmw 3 series sedan,318i m sport ,251888,3,2014,81
15264,bmw 3 series 316i sport,bmw,316i,45000,64209,51,bmw 3 series sedan,318i m sport ,251888,2,2013,81
12470,opel crossland 1.2a x turbo ,opel,crossland,118400,43501,69,opel crossland,1.2 turbo gs line ,112500,1,2020,81
13911,opel crossland 1.2a x turbo,opel,crossland,69100,38000,69,opel crossland,1.2 turbo gs line ,112500,1,2018,81
1067,mercedes-benz gla-class gla200 amg line premium,mercedes-benz,amg,184300,45012,75,mercedes`benz gla`class,gla200 amg line premium ,209000,1,2020,81
2486,mercedes-benz gla-class gla200 amg line premium,mercedes-benz,amg,204400,59501,75,mercedes`benz gla`class,gla200 amg line premium ,209000,1,2020,81
5567,mercedes-benz gla-class gla200 amg line premium,mercedes-benz,amg,210100,60109,75,mercedes`benz gla`class,gla200 amg line premium ,209000,1,2020,81
118,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,173700,32889,76,mercedes`benz gla`class,gla200 amg line premium plus ,216000,1,2019,81
533,mercedes-benz glb-class glb200 amg line premium plus,mercedes-benz,amg,229900,62100,76,mercedes`benz gla`class,gla200 amg line premium plus ,216000,1,2020,81
1115,mercedes-benz glb-class glb200 amg line premium plus,mercedes-benz,amg,229900,56032,76,mercedes`benz gla`class,gla200 amg line premium plus ,216000,1,2020,81
2293,mercedes-benz glb-class glb200 amg line premium plus,mercedes-benz,amg,229900,61190,76,mercedes`benz gla`class,gla200 amg line premium plus ,216000,1,2019,81
2536,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,166100,39728,76,mercedes`benz gla`class,gla200 amg line premium plus ,216000,2,2019,81
3278,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,209000,45001,76,mercedes`benz gla`class,gla200 amg line premium plus ,216000,1,2020,81
4090,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,187000,30012,76,mercedes`benz gla`class,gla200 amg line premium plus ,216000,1,2019,81
5036,mercedes-benz cla-class cla200 amg line premium plus,mercedes-benz,amg,218900,45012,76,mercedes`benz gla`class,gla200 amg line premium plus ,216000,1,2020,81
5454,mercedes-benz glb-class glb200 amg line premium plus,mercedes-benz,amg,229900,45510,76,mercedes`benz gla`class,gla200 amg line premium plus ,216000,1,2020,81
6723,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,194600,30012,76,mercedes`benz gla`class,gla200 amg line premium plus ,216000,1,2019,81
6870,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,174700,40009,76,mercedes`benz gla`class,gla200 amg line premium plus ,216000,1,2019,81
7610,mercedes-benz glb-class glb200 amg line premium plus,mercedes-benz,amg,226500,56100,76,mercedes`benz gla`class,gla200 amg line premium plus ,216000,1,2020,81
7691,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,179100,30890,76,mercedes`benz gla`class,gla200 amg line premium plus ,216000,1,2019,81
7776,mercedes-benz cla-class cla200 amg line premium plus,mercedes-benz,amg,214500,58089,76,mercedes`benz gla`class,gla200 amg line premium plus ,216000,1,2020,81
7913,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,188100,32801,76,mercedes`benz gla`class,gla200 amg line premium plus ,216000,1,2019,81
8492,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,194700,45012,76,mercedes`benz gla`class,gla200 amg line premium plus ,216000,1,2020,81
8748,mercedes-benz glb-class glb200 amg line premium plus,mercedes-benz,amg,232100,58089,76,mercedes`benz gla`class,gla200 amg line premium plus ,216000,1,2020,81
8777,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,190100,37900,76,mercedes`benz gla`class,gla200 amg line premium plus ,216000,1,2019,81
9001,mercedes-benz cla-class cla200 amg line premium plus,mercedes-benz,amg,180200,41805,76,mercedes`benz gla`class,gla200 amg line premium plus ,216000,1,2019,81
10350,mercedes-benz glb-class glb200 amg line premium plus,mercedes-benz,amg,229900,52309,76,mercedes`benz gla`class,gla200 amg line premium plus ,216000,1,2020,81
10474,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,175900,39700,76,mercedes`benz gla`class,gla200 amg line premium plus ,216000,1,2019,81
11449,mercedes-benz cla-class cla180 amg line premium plus,mercedes-benz,amg,152700,33199,76,mercedes`benz gla`class,gla200 amg line premium plus ,216000,1,2018,81
12123,mercedes-benz glb-class glb200 amg line premium plus,mercedes-benz,amg,229900,58089,76,mercedes`benz gla`class,gla200 amg line premium plus ,216000,1,2019,81
