,title,make,model,manufactured,reg_year,transmission_auto,curb_weight,power,engine_cap,no_of_owners,depreciation,coe,dereg_value,mileage,omv,arf,opc_revised,opc_old,road_tax,type_of_vehicle_1,type_of_vehicle_2,type_of_vehicle_3,type_of_vehicle_4,make_model_1,make_model_2,make_model_3,make_model_4,make_model_5,make_model_6,make_model_7,make_model_8,make_model_9,make_model_10,category_almost new car,category_coe car,category_consignment car,category_direct owner sale,category_electric cars,category_hybrid cars,category_imported used vehicle,category_low mileage car,category_opc car,category_parf car,category_premium ad car,category_rare & exotic,category_sgcarmart warranty cars,category_sta evaluated car,category_vintage cars,fuel_type_diesel,fuel_type_electric,fuel_type_petrol-electric,coe_valid_time,price
13904,volvo v40 t2,volvo,v40,2015.0,2016.0,1,1450.0,90.0,1498.0,2.0,9860.0,51301.0,35824.0,106000.0,22664.0,18730.0,0,0,684.0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,58300.0
13905,mini cooper s cabriolet 1.6a,mini,cooper,2012.0,2012.0,1,1255.0,135.0,1598.0,4.0,96690.0,73501.0,25662.0,49558.0,31098.0,31098.0,0,0,742.0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,140900.0
13906,toyota corolla altis 1.6a (coe till 12/2023),toyota,corolla,2008.0,2008.0,1,1195.0,80.0,1598.0,3.0,7690.0,13786.0,6383.0,133000.0,16084.0,16084.0,0,0,965.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,19600.0
13907,mercedes-benz glc-class glc300 coupe mild hybrid amg line 4matic premium plus,mercedes-benz,amg,2020.0,2021.0,1,1825.0,200.0,1991.0,1.0,25070.0,49500.0,103059.0,652.0,63989.0,87181.0,0,0,1202.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,311300.0
13908,nissan nv350 2.5a,nissan,nv350,2016.0,2016.0,1,1800.0,167.95500681911827,2488.0,1.0,9170.0,42302.0,20143.0,74112.0,23944.0,1198.0,0,0,1784.5240000000001,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48100.0
13909,audi a6 1.8a tfsi s-tronic,audi,a6,2015.0,2015.0,1,1645.0,140.0,1798.0,2.0,14740.0,57501.0,58409.0,79400.0,44500.0,49300.0,0,0,976.0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,97700.0
13910,mitsubishi space star 1.2a sport,mitsubishi,space,2018.0,2018.0,1,940.0,59.0,1193.0,1.0,8240.0,36890.0,28067.0,7446.0,14949.0,5000.0,0,0,506.0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,62500.0
13911,nissan urvan 3.0m (coe till 03/2026),nissan,urvan,2010.0,2011.0,0,1800.0,200.80639191911825,2953.0,4.0,6920.0,19240.0,17680.0,114800.0,29259.0,1463.0,0,0,2562.9659,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,35000.0
13912,honda e electric advance,honda,e,2020.0,2021.0,1,1855.0,113.0,2356.0,1.0,13350.0,60109.0,69531.0,11.0,47944.0,14122.0,0,0,1629.688,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,151800.0
13913,volkswagen scirocco 2.0a tsi sunroof (coe till 02/2030),volkswagen,scirocco,2009.0,2010.0,1,1393.0,155.0,1984.0,4.0,8470.0,38071.0,32147.0,160000.0,30348.0,30348.0,0,0,1433.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,78600.0
13914,mercedes-benz cla-class cla200,mercedes-benz,cla200,2014.0,2014.0,1,1430.0,115.0,1595.0,2.0,16440.0,76889.0,33734.0,93450.0,28666.0,22133.0,0,0,740.0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60300.0
13915,opel astra sports tourer 1.4a turbo intellilux led,opel,astra,2018.0,2019.0,1,1265.0,110.0,1399.0,1.0,9210.0,43102.0,51576.0,30000.0,23456.0,24839.0,0,0,626.0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,91100.0
13916,subaru forester 2.0xt sunroof,subaru,forester,2016.0,2017.0,1,1682.0,177.0,1998.0,1.0,12720.0,48209.0,41097.0,81900.0,19363.0,19363.0,0,0,1210.0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,87800.0
13917,hyundai avante 1.6a gls s,hyundai,avante,2019.0,2019.0,1,1345.0,93.8,1591.0,1.0,7980.0,28589.0,33333.0,64000.0,14586.0,14586.0,0,0,738.0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,76800.0
13918,hyundai elantra 1.6a elite (new 5-yr coe),hyundai,elantra,2011.0,2011.0,1,1267.0,95.6,1591.0,1.0,8160.0,44202.64355053101,29457.947527096265,135000.0,13572.0,13572.0,0,0,738.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,44900.0
13919,toyota corolla altis 1.6a classic,toyota,corolla,2015.0,2016.0,1,1205.0,90.0,1598.0,3.0,9640.0,45002.0,33891.0,103000.0,17804.0,17804.0,0,0,742.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,60300.0
13920,hyundai elantra 1.6a elite,hyundai,elantra,2015.0,2015.0,1,1292.0,97.0,1591.0,1.0,9340.0,58700.0,32449.0,120000.0,14640.0,14640.0,0,0,738.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48200.0
13921,bmw 7 series 740li m-sport,bmw,740li,2020.0,2020.0,1,1770.0,240.0,2998.0,1.0,10610.0,10.0,35556.0,9000.0,80000.0,95174.7152,0,0,2384.0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,422400.0
13922,mercedes-benz cla-class cla180 shooting brake urban,mercedes-benz,cla180,2018.0,2018.0,1,1430.0,90.0,1595.0,1.0,13970.0,28000.0,47980.0,23052.0,31837.0,36572.0,0,0,740.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,132900.0
13923,porsche 911 turbo coupe tip (coe till 05/2026),porsche,911,2006.0,2006.0,1,1695.0,353.0,3600.0,5.0,45940.0,46048.0,21952.0,187000.0,186117.0,204729.0,0,0,4986.0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,240900.0
13924,mercedes-benz a-class a180,mercedes-benz,a180,2017.0,2017.0,1,1395.0,90.0,1595.0,1.0,14180.0,42339.0,38725.0,38000.0,20614.0,15860.0,0,0,740.0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,107600.0
13925,hyundai avante 1.6a gls s,hyundai,avante,2019.0,2019.0,1,1345.0,93.8,1591.0,1.0,8530.0,31917.0,36642.0,20000.0,14695.0,14695.0,0,0,738.0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83400.0
13926,kia carens diesel 1.7a sx,kia,carens,2018.0,2018.0,1,1525.0,104.0,1685.0,1.0,10290.0,44000.0,44824.0,60000.0,21640.0,22296.0,0,0,1318.0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,86900.0
13927,isuzu njr88a,isuzu,njr88a,2021.0,2021.0,1,2500.0,204.05620635911828,2999.0,2.0,8620.0,25021.0,24891.0,644.0,34116.0,1706.0,0,0,2383.927,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,94400.0
13928,volkswagen golf 1.4a tsi,volkswagen,golf,2013.0,2013.0,1,1249.0,90.0,1395.0,4.0,14470.0,75556.0,19261.0,90000.0,20925.0,6295.0,0,0,624.0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,36100.0
13929,bmw 6 series 630i gran turismo,bmw,630i,2018.0,2019.0,1,1795.0,190.0,1998.0,1.0,23660.0,37620.0,87433.0,39000.0,59601.0,79282.0,0,0,1210.0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,240700.0
13930,honda fit 1.3a g f-package,honda,fit,2019.0,2019.0,1,1030.0,73.0,1317.0,1.0,7990.0,26659.0,24623.0,27000.0,15700.0,5700.0,0,0,578.0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,70200.0
13931,nissan nv350 caravan 2.0a dx,nissan,nv350,2021.0,2021.0,1,1700.0,133.33741821911826,1998.0,1.0,6120.0,39589.0,38754.0,644.0,23795.0,1190.0,0,0,1209.7540000000001,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65900.0
13932,mazda 3 1.5a sunroof,mazda,3,2017.0,2018.0,1,1310.0,88.0,1496.0,2.0,8570.0,46778.0,41269.0,55100.0,15108.0,15108.0,0,0,682.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68600.0
13933,mercedes-benz cla-class cla180,mercedes-benz,cla180,2016.0,2016.0,1,1430.0,90.0,1595.0,2.0,15380.0,51507.0,46583.0,74112.0,27886.0,26041.0,0,0,740.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,103200.0
13934,toyota vellfire 2.4a z g-edition moonroof,toyota,vellfire,2013.0,2014.0,1,1970.0,125.0,2362.0,3.0,18390.0,77003.0,48157.0,78542.0,40277.0,48388.0,0,0,1638.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78000.0
13935,mercedes-benz c-class c250 coupe,mercedes-benz,c250,2011.0,2013.0,1,1550.0,150.0,1796.0,1.0,25290.0,58090.0,41409.0,163000.0,48124.0,59374.0,0,0,974.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74600.0
13936,bmw 2 series 216i gran tourer,bmw,216i,2018.0,2018.0,1,1480.0,75.0,1499.0,2.0,11790.0,36426.0,50873.0,24000.0,30479.0,34671.0,0,0,684.0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,107600.0
13937,honda accord 2.4a (coe till 10/2023),honda,accord,2008.0,2009.0,1,1550.0,133.0,2354.0,4.0,8150.0,16140.0,7049.0,140000.0,31866.0,31866.0,0,0,2116.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,19600.0
13938,toyota ist 1.3a (coe till 05/2026),toyota,ist,2006.0,2006.0,1,1000.0,64.0,1298.0,1.0,8170.0,45578.0,21640.0,132201.0,14883.0,16372.0,0,0,849.0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,42700.0
13939,bmw 3 series 316i,bmw,316i,2013.0,2014.0,1,1405.0,100.0,1598.0,1.0,14550.0,72290.0,36266.0,88100.0,35258.0,31362.0,0,0,742.0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55900.0
13940,lexus is turbo is200t executive,lexus,is,2017.0,2017.0,1,1620.0,180.0,1998.0,2.0,15120.0,48005.0,62926.0,68000.0,37274.0,44184.0,0,0,1210.0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,127600.0
13941,volkswagen scirocco 1.4a tsi sunroof (new 10-yr coe),volkswagen,scirocco,2011.0,2011.0,1,1360.0,118.0,1390.0,5.0,7380.0,44202.64355053101,36717.09492673626,114800.0,25368.0,25368.0,0,0,620.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,81200.0
13942,skoda kodiaq 2.0a tsi,skoda,kodiaq,2019.0,2019.0,1,1933.0,132.0,1984.0,1.0,15120.0,43102.0,62379.0,32800.0,33475.0,38865.0,0,0,1194.0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,149600.0
13943,bmw 3 series 320i luxury,bmw,320i,2019.0,2020.0,1,1460.0,135.0,1998.0,1.0,16540.0,40790.0,74449.0,17000.0,46340.0,56876.0,0,0,1210.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,196900.0
13944,audi rs 4 avant 2.9a tfsi quattro tip,audi,rs,2020.0,2020.0,1,1921.0,331.0,2894.0,1.0,38780.0,40989.0,115708.0,652.0,73398.0,104117.0,0,0,2262.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,448800.0
13945,hyundai elantra 1.6a elite sunroof (new 10-yr coe),hyundai,elantra,2012.0,2012.0,1,1267.0,95.6,1591.0,3.0,6580.0,44996.85820658109,29880.105471836265,78000.0,14258.0,14258.0,0,0,738.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,72400.0
13946,bmw m series m3 coupe competition package (coe till 04/2031),bmw,m3,2011.0,2011.0,1,1675.0,309.0,3999.0,5.0,17440.0,47316.0,45825.0,90000.0,92561.0,92561.0,0,0,4343.0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,185800.0
13947,mercedes-benz c-class c200 cgi (coe till 04/2031),mercedes-benz,c200,2011.0,2011.0,1,1505.0,135.0,1796.0,4.0,8050.0,47316.0,45825.0,114800.0,42402.0,42402.0,0,0,1071.0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,85800.0
13948,toyota wish 1.8a,toyota,wish,2016.0,2016.0,1,1360.0,105.0,1798.0,1.0,11330.0,55501.0,43340.0,32440.0,19955.0,19955.0,0,0,976.0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,74700.0
13949,bmw z4 sdrive m40i,bmw,m4,2020.0,2020.0,1,1535.0,285.0,2998.0,2.0,27190.0,40790.0,98777.0,6192.0,64594.0,88270.0,0,0,2384.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,322300.0
13950,bmw x5 xdrive35i 7-seater,bmw,x5,2014.0,2015.0,1,2030.0,225.0,2979.0,2.0,22840.0,60101.0,86206.0,60000.0,65511.0,89920.0,0,0,2362.0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,150200.0
13951,volkswagen passat 1.8a tsi,volkswagen,passat,2018.0,2018.0,1,1480.0,132.0,1798.0,1.0,10860.0,32302.0,49390.0,50000.0,30535.0,34749.0,0,0,976.0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,105400.0
13952,audi a3 sedan 1.0a tfsi s-tronic,audi,a3,2016.0,2017.0,1,1280.0,85.0,999.0,1.0,11620.0,51765.0,42151.0,88000.0,25406.0,17569.0,0,0,392.0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81200.0
13953,toyota c-hr hybrid 1.8a s,toyota,c-hr,2017.0,2017.0,1,1440.0,90.0,1797.0,2.0,10990.0,53711.0,37669.0,76000.0,27723.0,5000.0,0,0,974.0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,79100.0
13954,honda vezel 1.5a x,honda,vezel,2015.0,2016.0,1,1190.0,96.0,1496.0,1.0,10650.0,59200.0,33018.0,79288.0,19749.0,9749.0,0,0,682.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57200.0
13955,land rover range rover evoque 2.0a 5dr,land rover,range,2016.0,2017.0,1,1720.0,177.0,1999.0,2.0,17060.0,54405.0,75432.0,38588.0,48155.0,59417.0,0,0,1212.0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,139200.0
13956,bmw 3 series 316i (new 10-yr coe),bmw,316i,2012.0,2013.0,1,1405.0,100.0,1598.0,3.0,9970.0,45791.072862631176,39411.89032034626,84103.0,34105.0,29747.0,0,0,742.0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10,109800.0
13957,volkswagen golf 1.4a tsi comfortline,volkswagen,golf,2018.0,2019.0,1,1270.0,92.0,1395.0,2.0,9550.0,26170.0,34344.0,28500.0,19904.0,19904.0,0,0,624.0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,88900.0
13958,toyota corolla altis 1.6a,toyota,corolla,2011.0,2011.0,1,1195.0,90.0,1598.0,3.0,10610.0,55989.0,7491.0,136500.0,14797.0,14797.0,0,0,742.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14200.0
13959,mercedes-benz a-class a35 amg 4matic premium,mercedes-benz,a35,2019.0,2020.0,1,1555.0,225.0,1991.0,1.0,21960.0,41101.0,75283.0,15000.0,41013.0,49419.0,0,0,1202.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,251800.0
13960,kia sorento diesel 2.2a crdi sunroof,kia,sorento,2018.0,2018.0,1,1980.0,147.0,2199.0,1.0,13090.0,37605.0,48295.0,43700.0,27473.0,30463.0,0,0,2126.0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,114200.0
13961,mercedes-benz s-class s280 (coe till 02/2027),mercedes-benz,s280,1996.0,1997.0,1,1695.0,150.0,2799.0,6.0,15620.0,52077.0,28678.0,157000.0,69950.0,104925.0,0,0,3225.0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,94600.0
13962,audi r8 spyder 4.2a fsi quattro r-tronic,audi,r8,2011.0,2013.0,1,1665.0,316.0,4163.0,3.0,113820.0,91910.0,103922.0,7500.0,162899.0,162899.0,0,0,4206.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,284800.0
13963,hyundai avante 1.6a (coe till 02/2024),hyundai,avante,2009.0,2009.0,1,1264.0,89.7,1591.0,3.0,6280.0,12864.0,6471.0,140000.0,11974.0,324.0,0,0,959.0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,17400.0
13964,bmw z4 sdrive35is (coe till 09/2030),bmw,z4,2010.0,2010.0,1,1525.0,250.0,2979.0,6.0,11480.0,34935.0,31805.0,125446.0,60576.0,60576.0,0,0,2598.0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,115000.0
13965,mazda 3 1.5a deluxe,mazda,3,2016.0,2017.0,1,1331.0,88.0,1496.0,2.0,9700.0,50889.0,38445.0,73000.0,19508.0,14508.0,0,0,682.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,65800.0
13966,honda fit 1.3a,honda,fit,2021.0,2021.0,1,1030.0,73.0,1317.0,1.0,7690.0,47010.0,50399.0,213.0,16297.0,5000.0,0,0,578.0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,86700.0
13967,kia cerato k3 1.6a sx sunroof,kia,cerato,2017.0,2018.0,1,1295.0,95.3,1591.0,1.0,9010.0,38200.0,36179.0,66315.0,15334.0,15334.0,0,0,738.0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,72500.0
13968,volkswagen golf 1.4a tsi,volkswagen,golf,2014.0,2015.0,1,1249.0,90.0,1395.0,2.0,11070.0,57301.0,30430.0,86500.0,19248.0,9248.0,0,0,624.0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,56000.0
13969,nissan nv200 1.5m,nissan,nv200,2016.0,2017.0,0,1260.0,95.39936703911827,1461.0,1.0,9740.0,26029.0,14968.0,59773.0,20122.0,1007.0,0,0,661.3765000000001,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,61600.0
13970,audi a3 sportback 1.4a tfsi cod s-tronic,audi,a3,2020.0,2020.0,1,1315.0,110.0,1395.0,1.0,11770.0,40990.0,55898.0,3185.0,23281.0,24594.0,0,0,624.0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,131800.0
13971,mitsubishi lancer 1.6m glx (coe till 08/2028),mitsubishi,lancer,2008.0,2008.0,0,1162.0,79.0,1584.0,6.0,9380.0,34197.0,24013.0,145000.0,11180.0,10101.0,0,0,954.0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,72500.0
13972,toyota harrier 2.0a elegance,toyota,harrier,2015.0,2016.0,1,1580.0,111.0,1986.0,2.0,12980.0,50089.0,40249.0,47000.0,26957.0,24740.0,0,0,1196.0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,79000.0
13973,honda jazz 1.5a,honda,jazz,2019.0,2019.0,1,1088.0,96.0,1498.0,1.0,8260.0,26659.0,33157.0,60000.0,16971.0,16971.0,0,0,684.0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,79000.0
13974,peugeot rcz 1.6a turbo (new 10-yr coe),peugeot,rcz,2011.0,2011.0,1,1336.0,115.0,1598.0,2.0,7880.0,44202.64355053101,43495.00688499626,84400.0,36382.0,36382.0,0,0,742.0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,86700.0
13975,bmw 3 series 320i efficient dynamics,bmw,320i,2014.0,2014.0,1,1410.0,125.0,1598.0,2.0,14780.0,74801.0,43080.0,95000.0,35713.0,31999.0,0,0,742.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68000.0
13976,audi a5 cabriolet mild hybrid 2.0a tfsi s-tronic advanced,audi,a5,2020.0,2020.0,1,1730.0,140.0,1984.0,1.0,23190.0,40690.0,90557.0,5909.0,54723.0,70502.0,0,0,1194.0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,275000.0
13977,bmw 5 series 520i sport,bmw,520i,2019.0,2020.0,1,1540.0,135.0,1998.0,1.0,18650.0,40889.0,80702.0,32619.0,51807.0,65253.0,0,0,1210.0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,207700.0
13978,kia cerato forte koup 1.6a sx sunroof (new 10-yr coe),kia,cerato,2010.0,2011.0,1,1232.0,91.2,1591.0,3.0,7330.0,44202.64355053101,30179.185298576263,113800.0,14744.0,14744.0,0,0,738.0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,80600.0
13979,toyota alphard 2.5a s c-package moonroof,toyota,alphard,2018.0,2018.0,1,2030.0,134.0,2493.0,2.0,19170.0,38389.0,67956.0,57000.0,46052.0,56473.0,0,0,1792.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,175800.0
13980,toyota hiace 3.0m,toyota,hiace,2020.0,2020.0,0,1700.0,111.0,2982.0,1.0,8700.0,26644.0,24140.0,5727.0,28234.0,1412.0,0,0,2363.986,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,86700.0
13981,mercedes-benz a-class a180,mercedes-benz,a180,2015.0,2016.0,1,1395.0,90.0,1595.0,2.0,14280.0,45002.0,28477.0,82879.0,21484.0,12078.0,0,0,740.0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76500.0
13982,toyota harrier 2.0a premium panoramic,toyota,harrier,2016.0,2016.0,1,1610.0,111.0,1986.0,1.0,13060.0,53001.0,61414.0,42314.0,41886.0,45641.0,0,0,1196.0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,98800.0
13983,mercedes-benz b-class b180 (coe till 03/2029),mercedes-benz,b180,2009.0,2009.0,1,1285.0,85.0,1699.0,5.0,7620.0,33018.0,25103.0,121000.0,27999.0,27999.0,0,0,1032.0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,63700.0
